"","lizard_id","position","species","sex","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","blue_asso"
"878",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",24,"R",0,"",1,24,"C",1,1,"",NA
"879",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",24,"C",1,"",1,24,"L",0,1,"",NA
"880",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",24,"R",0,"",1,24,"C",1,1,"",NA
"881",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",24,"R",1,"",1,24,"R",0,1,"",NA
"882",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",24,"C",1,"",1,24,"L",1,1,"",NA
"883",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",24,"R",0,"",1,24,"R",1,1,"",NA
"884",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",24,"R",1,"",1,24,"L",1,1,"",NA
"885",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",24,"C",1,"",1,24,"C",1,1,"",NA
"886",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",24,"L",1,"",1,24,"R",1,1,"",NA
"887",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",24,"C",1,"",1,24,"C",1,1,"",NA
"888",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",24,"C",1,"",1,24,"C",0,1,"",NA
"889",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",25,"R",1,"",1,25,"L",1,1,"",NA
"890",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",25,"C",0,"",1,25,"R",1,1,"",NA
"891",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",25,"C",1,"",1,25,"L",0,1,"",NA
"892",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",25,"L",1,"",1,25,"L",1,1,"",NA
"893",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",25,"C",0,"",1,25,"C",1,1,"",NA
"894",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",25,"L",1,"",1,25,"R",0,1,"",NA
"895",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",25,"C",0,"",1,25,"L",0,1,"",NA
"896",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",25,"R",1,"",1,25,"C",1,1,"",NA
"897",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",25,"C",1,"",1,25,"R",0,1,"",NA
"898",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",25,"L",0,"",1,25,"L",1,1,"",NA
"899",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",25,"C",1,"",1,25,"L",0,1,"",NA
"900",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",25,"R",1,"",1,25,"R",0,1,"",NA
"901",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",25,"L",1,"",1,25,"C",0,1,"",NA
"902",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",25,"C",1,"",1,25,"C",0,1,"",NA
"903",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",25,"R",0,"",1,25,"C",1,1,"",NA
"904",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",25,"R",1,"",1,25,"L",0,1,"",NA
"905",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",25,"C",0,"",1,25,"C",0,1,"",NA
"906",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",25,"L",0,"",1,25,"R",0,1,"",NA
"907",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",25,"L",1,"",1,25,"C",1,1,"",NA
"908",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",25,"L",1,"",1,25,"C",1,1,"",NA
"909",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",25,"R",0,"",1,25,"C",1,1,"",NA
"910",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",25,"C",1,"",1,25,"L",0,1,"",NA
"911",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",25,"R",1,"",1,25,"L",1,1,"",NA
"912",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",25,"L",1,"",1,25,"L",0,1,"",NA
"913",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",25,"L",0,"",1,25,"L",1,1,"",NA
"914",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",25,"C",0,"",1,25,"C",1,1,"",NA
"915",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",25,"R",0,"",1,25,"R",0,1,"",NA
"916",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",25,"L",0,"",1,25,"R",1,1,"",NA
"917",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",25,"R",1,"",1,25,"C",1,1,"",NA
"918",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",25,"C",1,"",1,25,"L",1,1,"",NA
"919",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",25,"R",0,"",1,25,"R",0,1,"",NA
"920",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",25,"L",1,"",1,25,"L",1,1,"",NA
"921",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",25,"R",1,"",1,25,"R",0,1,"",NA
"922",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",25,"R",1,"",1,25,"L",0,1,"",NA
"923",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",25,"R",1,"",1,25,"R",1,1,"",NA
"924",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",25,"L",1,"",1,25,"C",1,1,"",NA
"925",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",25,"C",1,"",1,25,"C",0,1,"",NA
"926",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",26,"L",0,"",1,26,"R",1,1,"",NA
"927",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",26,"L",1,"",1,26,"L",1,1,"",NA
"928",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",26,"C",1,"",1,26,"R",1,1,"",NA
"929",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",26,"L",1,"",1,26,"C",1,1,"",NA
"930",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",26,"C",1,"",1,26,"R",1,1,"",NA
"931",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",26,"R",1,"",1,26,"C",1,1,"",NA
"932",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",26,"C",1,"",1,26,"L",0,1,"",NA
"933",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",26,"C",1,"",1,26,"L",1,1,"",NA
"934",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",26,"L",1,"",1,26,"C",1,1,"",NA
"935",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",26,"R",1,"",1,26,"R",1,1,"",NA
"936",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",26,"C",1,"",1,26,"L",1,1,"",NA
"937",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",26,"L",1,"",1,26,"C",1,1,"",NA
"938",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",26,"L",1,"",1,26,"R",1,1,"",NA
"939",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",26,"L",1,"",1,26,"L",1,1,"",NA
"940",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",26,"C",1,"",1,26,"L",1,1,"",NA
"941",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",26,"C",1,"",1,26,"C",1,1,"",NA
"942",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",26,"R",1,"",1,26,"L",0,1,"",NA
"943",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",26,"R",1,"",1,26,"C",1,1,"",NA
"944",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",26,"L",1,"",1,26,"L",1,1,"",NA
"945",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",26,"R",1,"",1,26,"L",1,1,"",NA
"946",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",26,"C",1,"",1,26,"L",0,1,"",NA
"947",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",26,"R",1,"",1,26,"R",1,1,"",NA
"948",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",26,"R",1,"",1,26,"C",1,1,"",NA
"949",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",26,"L",1,"",1,26,"L",0,1,"",NA
"950",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",26,"L",1,"",1,26,"C",1,1,"",NA
"951",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",26,"C",0,"",1,26,"R",0,1,"",NA
"952",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",26,"R",1,"",1,26,"L",1,1,"",NA
"953",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",26,"L",1,"",1,26,"R",0,1,"",NA
"954",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",26,"L",1,"Shelter left for 5 min after the beginning",1,26,"L",0,1,"",NA
"955",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",26,"L",1,"",1,26,"C",1,1,"",NA
"956",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",26,"C",1,"",1,26,"L",1,1,"",NA
"957",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",26,"L",1,"",1,26,"R",1,1,"",NA
"958",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",26,"R",1,"",1,26,"L",1,1,"",NA
"959",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",26,"C",1,"",1,26,"C",1,1,"",NA
"960",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",26,"L",1,"",1,26,"L",0,0,"",NA
"961",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",26,"R",1,"",1,26,"C",1,1,"",NA
"962",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",26,"C",1,"",1,26,"R",1,1,"",NA
"963",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",27,"C",1,"",1,27,"R",0,1,"",NA
"964",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",27,"R",0,"",1,27,"L",1,1,"",NA
"965",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",27,"C",1,"",1,27,"R",1,1,"",NA
"966",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",27,"C",1,"",1,27,"L",1,1,"",NA
"967",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",27,"L",1,"",1,27,"R",0,1,"",NA
"968",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",27,"R",1,"",1,27,"R",1,1,"",NA
"969",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",27,"L",1,"",1,27,"C",1,1,"",NA
"970",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",27,"C",1,"",1,27,"L",1,1,"",NA
"971",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",27,"L",0,"",1,27,"C",0,1,"",NA
"972",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",27,"R",1,"",1,27,"R",1,1,"",NA
"973",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",27,"R",1,"",1,27,"R",1,1,"",NA
"974",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",27,"L",1,"",1,27,"R",0,1,"",NA
"975",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",27,"R",0,"",1,27,"C",1,1,"",NA
"976",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",27,"C",1,"",1,27,"L",0,1,"",NA
"977",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",27,"L",1,"",1,27,"R",1,1,"",NA
"978",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",27,"C",1,"",1,27,"R",1,1,"",NA
"979",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",27,"R",1,"",1,27,"L",0,1,"",NA
"980",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",27,"L",1,"",1,27,"L",0,1,"",NA
"981",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",27,"R",0,"",1,27,"C",1,1,"",NA
"982",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",27,"R",1,"",1,27,"R",0,1,"",NA
"983",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",27,"R",0,"",1,27,"R",0,1,"",NA
"984",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",27,"L",1,"",1,27,"C",0,1,"",NA
"985",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",27,"R",1,"",1,27,"L",1,1,"",NA
"986",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",27,"R",1,"",1,27,"R",0,1,"",NA
"987",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",27,"C",1,"",1,27,"C",1,1,"",NA
"988",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",27,"L",1,"",1,27,"R",0,1,"",NA
"989",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",27,"R",1,"",1,27,"L",1,1,"",NA
"990",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",27,"C",1,"",1,27,"C",1,1,"",NA
"991",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",27,"R",1,"",1,27,"L",1,1,"",NA
"992",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",27,"L",1,"",1,27,"R",0,1,"",NA
"993",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",27,"C",1,"",1,27,"L",0,1,"",NA
"994",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",27,"C",1,"",1,27,"R",1,1,"",NA
"995",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",27,"C",1,"",1,27,"L",1,1,"",NA
"996",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",27,"R",1,"",1,27,"C",1,1,"",NA
"997",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",27,"R",1,"",1,27,"L",0,0,"",NA
"998",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",27,"L",1,"",1,27,"C",1,1,"",NA
"999",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",27,"C",1,"",1,27,"R",0,1,"",NA
"1000",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",28,"R",1,"",1,28,"R",1,1,"",NA
"1001",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",28,"C",1,"",1,28,"R",0,1,"",NA
"1002",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",28,"L",1,"",1,28,"C",1,1,"",NA
"1003",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",28,"L",1,"Tail lost at the end of trial",1,28,"L",1,1,"",NA
"1004",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",28,"R",1,"",1,28,"R",0,1,"",NA
"1005",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",28,"C",1,"",1,28,"R",1,1,"",NA
"1006",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",28,"L",1,"",1,28,"C",1,1,"",NA
"1007",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",28,"R",1,"",1,28,"L",0,1,"",NA
"1008",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",28,"C",1,"",1,28,"R",1,1,"",NA
"1009",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",28,"R",1,"",1,28,"C",1,1,"",NA
"1010",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",28,"C",1,"",1,28,"L",1,1,"",NA
"1011",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",28,"R",1,"",1,28,"R",0,1,"",NA
"1012",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",28,"C",1,"",1,28,"C",1,1,"",NA
"1013",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",28,"R",1,"",1,28,"C",1,1,"",NA
"1014",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",28,"L",1,"",1,28,"C",1,1,"",NA
"1015",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",28,"C",1,"",1,28,"C",1,1,"",NA
"1016",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",28,"R",1,"",1,28,"R",1,1,"",NA
"1017",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",28,"L",0,"",1,28,"C",0,1,"",NA
"1018",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",28,"C",1,"",1,28,"C",0,1,"",NA
"1019",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",28,"L",1,"",1,28,"R",1,1,"",NA
"1020",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",28,"L",0,"",1,28,"L",1,1,"",NA
"1021",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",28,"C",1,"",1,28,"R",0,1,"",NA
"1022",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",28,"C",1,"",1,28,"R",1,1,"",NA
"1023",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",28,"R",0,"",1,28,"L",1,1,"",NA
"1024",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",28,"C",1,"",1,28,"L",1,1,"",NA
"1025",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",28,"L",1,"",1,28,"R",0,1,"",NA
"1026",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",28,"R",1,"",1,28,"C",1,1,"",NA
"1027",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",28,"L",1,"",1,28,"C",1,1,"",NA
"1028",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",28,"C",1,"",1,28,"R",0,1,"",NA
"1029",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",28,"C",1,"",1,28,"L",1,1,"",NA
"1030",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",28,"R",1,"",1,28,"C",0,1,"",NA
"1031",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",28,"R",1,"",1,28,"R",1,1,"",NA
"1032",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",28,"R",1,"",1,28,"C",1,1,"",NA
"1033",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",28,"C",1,"",1,28,"L",1,1,"",NA
"1034",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",28,"R",1,"",1,28,"L",0,0,"",NA
"1035",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",28,"C",1,"",1,28,"C",1,1,"",NA
"1036",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",28,"C",1,"",1,28,"L",0,1,"",NA
"1037",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",29,"C",1,"",1,29,"L",0,0,"",NA
"1038",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",29,"L",1,"",1,29,"L",0,1,"",NA
"1039",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",29,"L",1,"",1,29,"R",1,1,"",NA
"1040",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",29,"L",1,"Ate own tail",1,29,"R",0,1,"",NA
"1041",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",29,"R",1,"",1,29,"C",0,1,"",NA
"1042",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",29,"L",1,"",1,29,"L",0,1,"",NA
"1043",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",29,"L",1,"",1,29,"C",0,1,"",NA
"1044",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",29,"C",0,"",1,29,"L",0,1,"",NA
"1045",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",29,"R",1,"",1,29,"R",1,1,"",NA
"1046",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",29,"L",1,"",1,29,"C",0,1,"",NA
"1047",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",29,"L",1,"",1,29,"L",0,1,"",NA
"1048",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",29,"C",1,"",1,29,"R",1,1,"",NA
"1049",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",29,"R",1,"",1,29,"C",1,1,"",NA
"1050",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",29,"R",1,"",1,29,"R",1,1,"",NA
"1051",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",29,"R",1,"",1,29,"R",NA,0,"",NA
"1052",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",29,"C",1,"",1,29,"L",0,1,"",NA
"1053",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",29,"L",0,"",1,29,"R",1,1,"",NA
"1054",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",29,"C",1,"",1,29,"C",1,1,"",NA
"1055",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",29,"L",1,"",1,29,"L",1,1,"",NA
"1056",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",29,"L",1,"",1,29,"L",1,1,"",NA
