"","lizard_id","position","species","sex","trt","clutch","egg_enclosure","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","blue_asso","temp","cort"
"136",2346,"E4","delicata","Female","B_23","CL633_23","E021_M",41,"11/4/2023","13/4/2023",2,"B_R",2,"R",NA,"",0,2,"C",0,0,"",NA,"Cold","CORT"
"137",1218,"E3","guichenoti","Female","A_28","CL324_22","E026_F120",132,"21/3/2023","13/4/2023",23,"R_B",2,"C",NA,"",0,2,"R",1,1,"",NA,"Hot","Control"
"138",1182,"F3","delicata","Male","B_23","CL315_22","E027_F120",122,"29/3/2023","13/4/2023",15,"R_B",2,"C",0,"",1,2,"L",0,1,"",NA,"Cold","CORT"
"139",2009,"G1","guichenoti","Male","A_28","CL542_22","E028_F120",78,"3/4/2023","13/4/2023",10,"B_R",2,"R",NA,"",0,2,"C",1,1,"",NA,"Hot","Control"
"140",1531,"D2","delicata","Male","A_23","CL414_22","E029_F120",85,"27/3/2023","13/4/2023",17,"B_R",2,"R",0,"",1,2,"C",1,1,"",NA,"Cold","Control"
"141",1177,"D1","guichenoti","Male","A_23","CL314_22","E030_F120",125,"28/3/2023","13/4/2023",16,"R_B",2,"R",NA,"",0,2,"R",0,1,"",NA,"Cold","Control"
"142",1360,"G3","guichenoti","Female","A_28","CL366_22","E030_F120",120,"21/3/2023","13/4/2023",23,"R_B",2,"R",NA,"",0,2,"C",1,1,"",NA,"Hot","Control"
"143",1417,"F4","guichenoti","Female","B_28","CL381_22","E030_F120",97,"20/3/2023","13/4/2023",24,"R_B",2,"C",NA,"",0,2,"C",0,1,"",NA,"Hot","CORT"
"144",1459,"D3","guichenoti","Male","B_23","CL394_22","E030_F120",92,"8/4/2023","13/4/2023",5,"B_R",2,"L",NA,"",0,2,"L",0,1,"",NA,"Cold","CORT"
"145",1674,"G1","guichenoti","Female","B_23","CL455_22","E030_F120",94,"6/4/2023","13/4/2023",7,"R_B",2,"L",NA,"",0,2,"R",0,1,"",NA,"Cold","CORT"
"146",2242,"G4","delicata","Male","B_28","CL604_22","E030_M",66,"1/4/2023","13/4/2023",12,"B_R",2,"R",NA,"",0,2,"L",0,1,"",NA,"Hot","CORT"
"147",1534,"F2","guichenoti","Female","A_23","CL415_22","E031_F120",85,"20/3/2023","13/4/2023",24,"R_B",2,"C",0,"",1,2,"C",0,1,"",NA,"Cold","Control"
"148",1467,"F4","guichenoti","Female","A_28","CL397_22","E032_F120",111,"20/3/2023","13/4/2023",24,"R_B",2,"C",1,"",1,2,"R",0,1,"",NA,"Hot","Control"
"149",1296,"B4","delicata","Female","B_23","CL348_22","E036_F120",108,"5/4/2023","13/4/2023",8,"B_R",2,"C",1,"",1,2,"C",1,1,"",NA,"Cold","CORT"
"150",1322,"C2","delicata","Male","B_23","CL356_22","E036_F120",108,"26/3/2023","13/4/2023",18,"R_B",2,"C",NA,"",0,2,"L",0,1,"",NA,"Cold","CORT"
"151",1487,"F1","delicata","Male","A_23","CL402_22","E038_F120",85,"20/3/2023","13/4/2023",24,"B_R",2,"L",NA,"",0,2,"C",0,0,"",NA,"Cold","Control"
"152",1198,"B2","delicata","Male","A_23","CL318_22","E039_F120",120,"29/3/2023","13/4/2023",15,"R_B",2,"C",0,"",1,2,"R",0,1,"",NA,"Cold","Control"
"153",1222,"C4","delicata","Female","A_28","CL325_22","E040_F120",134,"2/4/2023","13/4/2023",11,"R_B",2,"C",NA,"",0,2,"C",0,1,"",NA,"Hot","Control"
"154",1223,"G4","delicata","Female","A_23","CL325_22","E040_F120",115,"28/3/2023","13/4/2023",16,"B_R",2,"C",NA,"",0,2,"L",0,0,"",NA,"Cold","Control"
"155",1166,"D4","delicata","Female","A_28","CL312_22","E048_F120",143,"4/4/2023","13/4/2023",9,"R_B",2,"R",0,"",1,2,"R",0,1,"",NA,"Hot","Control"
"156",1424,"F3","delicata","Female","A_23","CL383_22","E048_F120",97,"31/3/2023","13/4/2023",13,"B_R",2,"L",NA,"",1,2,"C",1,1,"",NA,"Cold","Control"
"157",1239,"E4","delicata","Female","A_23","CL329_22","E051_F120",113,"30/3/2023","13/4/2023",14,"B_R",2,"C",NA,"",0,2,"L",0,1,"",NA,"Cold","Control"
"158",1390,"C4","delicata","Male","A_23","CL374_22","E051_F120",101,"30/3/2023","13/4/2023",14,"R_B",2,"R",0,"",1,2,"R",0,1,"",NA,"Cold","Control"
"159",1478,"A2","guichenoti","Male","B_23","CL400_22","E054_F120",85,"23/3/2023","13/4/2023",21,"B_R",2,"R",NA,"",0,2,"R",0,1,"",NA,"Cold","CORT"
"160",1479,"D1","guichenoti","Female","A_28","CL400_22","E054_F120",108,"28/3/2023","13/4/2023",16,"R_B",2,"C",0,"",0,2,"C",0,1,"",NA,"Hot","Control"
"161",2298,"A2","guichenoti","Female","B_28","CL619_23","E056_F120",62,"26/3/2023","13/4/2023",18,"B_R",2,"C",1,"",1,2,"L",0,0,"",NA,"Hot","CORT"
"162",1374,"C1","guichenoti","Male","B_23","CL371_22","E058_F120",97,"20/3/2023","13/4/2023",24,"R_B",2,"C",NA,"",0,2,"C",0,1,"",NA,"Cold","CORT"
"163",1613,"F2","guichenoti","Male","B_23","CL439_22","E059_F120",80,"29/3/2023","13/4/2023",15,"R_B",2,"R",0,"",0,2,"R",1,1,"",NA,"Cold","CORT"
"164",2164,"E3","guichenoti","Female","B_23","CL584_22","E059_F120",48,"20/3/2023","13/4/2023",24,"B_R",2,"C",NA,"",0,2,"L",0,0,"",NA,"Cold","CORT"
"165",1283,"A4","guichenoti","Female","A_23","CL344_22","E067",106,"28/3/2023","13/4/2023",16,"R_B",2,"C",NA,"",0,2,"C",0,1,"",NA,"Cold","Control"
"166",2047,"B3","guichenoti","Male","A_23","CL552_22","E067",55,"27/3/2023","13/4/2023",17,"B_R",2,"C",1,"",1,2,"C",0,1,"",NA,"Cold","Control"
"167",1419,"F2","guichenoti","Female","A_28","CL382_22","E068",118,"20/3/2023","13/4/2023",24,"B_R",2,"L",0,"",0,2,"R",0,1,"",NA,"Hot","Control"
"168",1421,"G1","guichenoti","Male","B_23","CL382_22","E068",97,"20/3/2023","13/4/2023",24,"R_B",2,"L",0,"",1,2,"L",0,1,"",NA,"Cold","CORT"
"169",1611,"C3","guichenoti","Female","B_28","CL438_22","E0.",99,"26/3/2023","13/4/2023",18,"B_R",3,"L",1,"",1,3,"C",0,1,"",NA,"Hot","CORT"
"170",1334,"G4","delicata","Female","A_28","CL358_22","E001_F120",127,"31/3/2023","13/4/2023",13,"B_R",3,"C",1,"",1,3,"R",0,1,"",NA,"Hot","Control"
"171",2351,"F1","delicata","Male","A_28","CL634_23","E001_F120",59,"6/4/2023","13/4/2023",7,"B_R",3,"R",0,"",1,3,"R",0,1,"",NA,"Hot","Control"
"172",1438,"B1","guichenoti","Male","B_28","CL386_22","E002_M/E006_M",113,"21/3/2023","13/4/2023",23,"B_R",3,"L",NA,"",0,3,"C",0,1,"",NA,"Hot","CORT"
"173",1442,"E1","guichenoti","Male","B_23","CL388_22","E003_F120",94,"21/3/2023","13/4/2023",23,"B_R",3,"L",0,"",0,3,"R",0,0,"",NA,"Cold","CORT"
"174",1443,"E3","guichenoti","Male","A_23","CL388_22","E003_F120",94,"20/3/2023","13/4/2023",24,"R_B",3,"C",0,"",0,3,"R",0,1,"",NA,"Cold","Control"
"175",1432,"B3","guichenoti","Male","B_23","CL385_22","E003_M/E005_M",94,"20/3/2023","13/4/2023",24,"R_B",3,"R",0,"",0,3,"C",0,1,"",NA,"Cold","CORT"
"176",1562,"A4","guichenoti","Female","B_28","CL423_22","E003_M/E005_M",101,"26/3/2023","13/4/2023",18,"B_R",3,"C",0,"",1,3,"C",0,1,"",NA,"Hot","CORT"
"177",1255,"A1","delicata","Male","A_23","CL334_22","E004_F120",111,"31/3/2023","13/4/2023",13,"B_R",3,"C",NA,"",0,3,"C",1,1,"",NA,"Cold","Control"
"178",1257,"D4","delicata","Male","B_23","CL334_22","E004_F120",111,"27/3/2023","13/4/2023",17,"B_R",3,"L",0,"",0,3,"L",1,1,"",NA,"Cold","CORT"
"179",1258,"G2","delicata","Female","A_28","CL334_22","E004_F120",129,"28/3/2023","13/4/2023",16,"B_R",3,"C",1,"",1,3,"R",NA,0,"",NA,"Hot","Control"
"180",1565,"E1","guichenoti","Female","B_28","CL424_22","E004_M",101,"29/3/2023","13/4/2023",15,"R_B",3,"L",0,"",0,3,"L",0,1,"",NA,"Hot","CORT"
"181",2081,"G3","guichenoti","Male","B_23","CL562_22","E004_M",52,"3/4/2023","13/4/2023",10,"B_R",3,"R",0,"",0,3,"C",0,1,"",NA,"Cold","CORT"
"182",1358,"D1","guichenoti","Female","B_28","CL365_22","E005_F120",129,"20/3/2023","13/4/2023",24,"R_B",3,"C",0,"",0,3,"L",0,1,"",NA,"Hot","CORT"
"183",1340,"F4","guichenoti","Female","B_28","CL360_22","E006_F120",122,"6/4/2023","13/4/2023",7,"R_B",3,"C",0,"",0,3,"L",0,1,"",NA,"Hot","CORT"
"184",1229,"D4","delicata","Male","B_28","CL326_22","E007_F120",129,"29/3/2023","13/4/2023",15,"R_B",3,"C",1,"",1,3,"R",0,1,"",NA,"Hot","CORT"
"185",2105,"C4","delicata","Female","B_23","CL569_22","E007_F120",59,"1/4/2023","13/4/2023",12,"B_R",3,"R",NA,"",0,3,"C",0,1,"",NA,"Cold","CORT"
"186",2106,"F3","delicata","Female","A_28","CL569_22","E007_F120",78,"9/4/2023","13/4/2023",4,"B_R",3,"L",1,"",1,3,"R",NA,0,"",NA,"Hot","Control"
"187",1202,"C2","delicata","Male","B_28","CL319_22","E007_M/E017_M",134,"26/3/2023","13/4/2023",18,"B_R",3,"L",NA,"Wrong shelter",1,3,"C",0,1,"",NA,"Hot","CORT"
"188",1410,"A1","delicata","Female","A_28","CL379_22","E008_F120",120,"28/3/2023","13/4/2023",16,"R_B",3,"R",0,"",1,3,"C",1,1,"",NA,"Hot","Control"
"189",1408,"G2","delicata","Female","B_28","CL379_22","E008_F120",120,"28/3/2023","13/4/2023",16,"R_B",3,"C",0,"",1,3,"L",0,1,"",NA,"Hot","CORT"
"190",2205,"C2","delicata","Male","A_28","CL595_22","E008_F120",69,"9/4/2023","13/4/2023",4,"B_R",3,"C",1,"",1,3,"R",0,1,"",NA,"Hot","Control"
"191",1463,"C1","guichenoti","Female","B_28","CL396_22","E009_F120",111,"27/3/2023","13/4/2023",17,"B_R",3,"C",0,"",0,3,"R",0,1,"",NA,"Hot","CORT"
"192",1192,"D4","delicata","Male","A_23","CL317_22","E010_M",120,"29/3/2023","13/4/2023",15,"R_B",3,"L",0,"",1,3,"R",0,1,"",NA,"Cold","Control"
"193",1795,"G3","guichenoti","Female","A_23","CL489_22","E011_F120",66,"5/4/2023","13/4/2023",8,"B_R",3,"L",1,"",1,3,"L",0,1,"",NA,"Cold","Control"
"194",2073,"A1","delicata","Male","B_23","CL560_22","E011_M/E024_M",57,"22/3/2023","13/4/2023",22,"B_R",3,"R",1,"",1,3,"L",1,1,"",NA,"Cold","CORT"
"195",1276,"B1","guichenoti","Female","A_28","CL341_22","E012_F120",129,"29/3/2023","13/4/2023",15,"R_B",3,"C",0,"",1,3,"L",0,1,"",NA,"Hot","Control"
"196",1366,"C1","guichenoti","Female","A_28","CL368_22","E012_F120",127,"1/4/2023","13/4/2023",12,"B_R",3,"R",NA,"",0,3,"L",0,1,"",NA,"Hot","Control"
"197",1401,"A3","delicata","Female","B_28","CL377_22","E014_F120",115,"1/4/2023","13/4/2023",12,"R_B",3,"L",1,"",1,3,"R",0,1,"",NA,"Hot","CORT"
"198",1399,"B4","delicata","Male","A_23","CL377_22","E014_F120",97,"3/4/2023","13/4/2023",10,"R_B",3,"C",0,"",0,3,"R",0,1,"",NA,"Cold","Control"
"199",1402,"E2","delicata","Male","A_28","CL377_22","E014_F120",118,"1/4/2023","13/4/2023",12,"R_B",3,"C",NA,"More than one cricket eaten",1,3,"L",0,1,"",NA,"Hot","Control"
"200",1207,"A3","delicata","Female","B_23","CL320_22","E014_M",118,"30/3/2023","13/4/2023",14,"R_B",3,"L",0,"",0,3,"L",0,1,"",NA,"Cold","CORT"
"201",1205,"B4","delicata","Male","A_28","CL320_22","E014_M",136,"31/3/2023","13/4/2023",13,"R_B",3,"C",0,"",1,3,"C",1,1,"",NA,"Hot","Control"
"202",1303,"D2","delicata","Female","B_23","CL350_22","E014_M",113,"30/3/2023","13/4/2023",14,"R_B",3,"R",NA,"",1,3,"R",1,1,"",NA,"Cold","CORT"
"203",1580,"F2","guichenoti","Female","B_28","CL428_22","E015_F120",99,"20/3/2023","13/4/2023",24,"R_B",3,"C",0,"",1,3,"L",0,1,"",NA,"Hot","CORT"
"204",1284,"B2","delicata","Male","B_28","CL345_22","E016_F120",129,"21/3/2023","13/4/2023",23,"B_R",3,"C",NA,"",0,3,"L",0,1,"",NA,"Hot","CORT"
"205",1373,"A2","guichenoti","Female","A_28","CL370_22","E016_F120",120,"24/3/2023","13/4/2023",20,"B_R",3,"C",1,"",1,3,"L",0,1,"",NA,"Hot","Control"
"206",1371,"D3","guichenoti","Male","A_23","CL370_22","E016_F120",94,"27/3/2023","13/4/2023",17,"B_R",3,"C",NA,"",0,3,"C",0,1,"",NA,"Cold","Control"
"207",1609,"A4","guichenoti","Female","A_28","CL437_22","E016_F120",101,"25/3/2023","13/4/2023",19,"B_R",3,"R",0,"",0,3,"L",0,1,"",NA,"Hot","Control"
"208",1233,"B2","delicata","Female","B_23","CL327_22","E016_M",115,"31/3/2023","13/4/2023",13,"B_R",3,"C",0,"",1,3,"C",0,1,"",NA,"Cold","CORT"
"209",1230,"F1","delicata","Female","B_28","CL327_22","E016_M",132,"29/3/2023","13/4/2023",15,"B_R",3,"R",1,"",1,3,"L",0,1,"",NA,"Hot","CORT"
"210",1328,"G2","delicata","Male","A_23","CL357_22","E016_M",108,"5/4/2023","13/4/2023",8,"R_B",3,"C",NA,"",0,3,"C",1,1,"",NA,"Cold","Control"
"211",1174,"E2","delicata","Male","A_23","CL313_22","E019_F120",132,"31/3/2023","13/4/2023",13,"R_B",3,"L",NA,"More than one cricket eaten",1,3,"C",0,1,"",NA,"Cold","Control"
"212",1172,"E4","delicata","Male","B_28","CL313_22","E019_F120",148,"10/4/2023","13/4/2023",3,"R_B",3,"R",0,"",0,3,"R",1,1,"",NA,"Hot","CORT"
"213",1382,"A1","delicata","Female","B_28","CL373_22","E019_M",118,"1/4/2023","13/4/2023",12,"B_R",3,"C",1,"",1,3,"R",0,1,"",NA,"Hot","CORT"
"214",1381,"A3","delicata","Male","A_28","CL373_22","E019_M",122,"30/3/2023","13/4/2023",14,"R_B",3,"C",NA,"",0,3,"C",1,1,"",NA,"Hot","Control"
"215",1240,"B2","delicata","Female","A_28","CL330_22","E020_F120",132,"30/3/2023","13/4/2023",14,"B_R",3,"C",NA,"",0,3,"R",0,1,"",NA,"Hot","Control"
"216",1619,"G4","delicata","Female","B_23","CL440_22","E020_F120",80,"7/4/2023","13/4/2023",6,"R_B",3,"R",0,"",1,3,"L",1,1,"",NA,"Cold","CORT"
"217",2255,"E2","delicata","Female","B_28","CL607_22","E020_F120",66,"2/4/2023","13/4/2023",11,"B_R",3,"C",NA,"",0,3,"R",0,0,"",NA,"Hot","CORT"
"218",2486,"F3","delicata","Female","B_28","CL677_23","E020_M",45,"2/4/2023","13/4/2023",11,"B_R",3,"C",0,"",1,3,"L",0,1,"",NA,"Hot","CORT"
"219",1454,"C4","delicata","Female","B_28","CL392_22","E021_M",115,"28/3/2023","13/4/2023",16,"R_B",3,"L",0,"",1,3,"L",0,1,"",NA,"Hot","CORT"
"220",2346,"E4","delicata","Female","B_23","CL633_23","E021_M",41,"11/4/2023","13/4/2023",2,"B_R",3,"C",NA,"",0,3,"C",1,1,"",NA,"Cold","CORT"
"221",1218,"E3","guichenoti","Female","A_28","CL324_22","E026_F120",132,"21/3/2023","13/4/2023",23,"R_B",3,"L",NA,"",0,3,"C",1,1,"",NA,"Hot","Control"
"222",1182,"F3","delicata","Male","B_23","CL315_22","E027_F120",122,"29/3/2023","13/4/2023",15,"R_B",3,"C",0,"",1,3,"C",1,1,"",NA,"Cold","CORT"
"223",2009,"G1","guichenoti","Male","A_28","CL542_22","E028_F120",78,"3/4/2023","13/4/2023",10,"B_R",3,"R",NA,"",0,3,"R",0,1,"",NA,"Hot","Control"
"224",1531,"D2","delicata","Male","A_23","CL414_22","E029_F120",85,"27/3/2023","13/4/2023",17,"B_R",3,"R",0,"",1,3,"C",0,1,"",NA,"Cold","Control"
"225",1177,"D1","guichenoti","Male","A_23","CL314_22","E030_F120",125,"28/3/2023","13/4/2023",16,"R_B",3,"R",NA,"",0,3,"C",0,1,"",NA,"Cold","Control"
"226",1360,"G3","guichenoti","Female","A_28","CL366_22","E030_F120",120,"21/3/2023","13/4/2023",23,"R_B",3,"C",NA,"",0,3,"R",1,1,"",NA,"Hot","Control"
"227",1417,"F4","guichenoti","Female","B_28","CL381_22","E030_F120",97,"20/3/2023","13/4/2023",24,"R_B",3,"R",NA,"",0,3,"R",0,1,"",NA,"Hot","CORT"
"228",1459,"D3","guichenoti","Male","B_23","CL394_22","E030_F120",92,"8/4/2023","13/4/2023",5,"B_R",3,"R",NA,"",0,3,"L",0,1,"",NA,"Cold","CORT"
"229",1674,"G1","guichenoti","Female","B_23","CL455_22","E030_F120",94,"6/4/2023","13/4/2023",7,"R_B",3,"R",NA,"",0,3,"C",1,1,"",NA,"Cold","CORT"
"230",2242,"G4","delicata","Male","B_28","CL604_22","E030_M",66,"1/4/2023","13/4/2023",12,"B_R",3,"C",NA,"",0,3,"C",1,1,"",NA,"Hot","CORT"
"231",1534,"F2","guichenoti","Female","A_23","CL415_22","E031_F120",85,"20/3/2023","13/4/2023",24,"R_B",3,"R",0,"",0,3,"C",1,1,"",NA,"Cold","Control"
"232",1467,"F4","guichenoti","Female","A_28","CL397_22","E032_F120",111,"20/3/2023","13/4/2023",24,"R_B",3,"L",0,"",1,3,"C",0,1,"",NA,"Hot","Control"
"233",1296,"B4","delicata","Female","B_23","CL348_22","E036_F120",108,"5/4/2023","13/4/2023",8,"B_R",3,"C",1,"",1,3,"L",0,1,"",NA,"Cold","CORT"
"234",1322,"C2","delicata","Male","B_23","CL356_22","E036_F120",108,"26/3/2023","13/4/2023",18,"R_B",3,"C",NA,"",0,3,"L",1,1,"",NA,"Cold","CORT"
"235",1487,"F1","delicata","Male","A_23","CL402_22","E038_F120",85,"20/3/2023","13/4/2023",24,"B_R",3,"L",NA,"",0,3,"C",0,0,"",NA,"Cold","Control"
"236",1198,"B2","delicata","Male","A_23","CL318_22","E039_F120",120,"29/3/2023","13/4/2023",15,"R_B",3,"C",1,"",1,3,"R",0,1,"",NA,"Cold","Control"
"237",1222,"C4","delicata","Female","A_28","CL325_22","E040_F120",134,"2/4/2023","13/4/2023",11,"R_B",3,"R",NA,"",0,3,"R",NA,0,"",NA,"Hot","Control"
"238",1223,"G4","delicata","Female","A_23","CL325_22","E040_F120",115,"28/3/2023","13/4/2023",16,"B_R",3,"R",NA,"",0,3,"L",0,1,"",NA,"Cold","Control"
"239",1166,"D4","delicata","Female","A_28","CL312_22","E048_F120",143,"4/4/2023","13/4/2023",9,"R_B",3,"C",0,"",1,3,"C",1,1,"",NA,"Hot","Control"
"240",1424,"F3","delicata","Female","A_23","CL383_22","E048_F120",97,"31/3/2023","13/4/2023",13,"B_R",3,"R",1,"",1,3,"C",1,1,"",NA,"Cold","Control"
"241",1239,"E4","delicata","Female","A_23","CL329_22","E051_F120",113,"30/3/2023","13/4/2023",14,"B_R",3,"L",NA,"",0,3,"L",0,1,"",NA,"Cold","Control"
"242",1390,"C4","delicata","Male","A_23","CL374_22","E051_F120",101,"30/3/2023","13/4/2023",14,"R_B",3,"C",0,"",1,3,"C",0,1,"",NA,"Cold","Control"
"243",1478,"A2","guichenoti","Male","B_23","CL400_22","E054_F120",85,"23/3/2023","13/4/2023",21,"B_R",3,"L",0,"",1,3,"C",1,1,"",NA,"Cold","CORT"
"244",1479,"D1","guichenoti","Female","A_28","CL400_22","E054_F120",108,"28/3/2023","13/4/2023",16,"R_B",3,"L",0,"",0,3,"R",0,1,"",NA,"Hot","Control"
"245",2298,"A2","guichenoti","Female","B_28","CL619_23","E056_F120",62,"26/3/2023","13/4/2023",18,"B_R",3,"R",1,"",1,3,"R",0,1,"",NA,"Hot","CORT"
"246",1374,"C1","guichenoti","Male","B_23","CL371_22","E058_F120",97,"20/3/2023","13/4/2023",24,"R_B",3,"L",0,"",0,3,"C",1,1,"",NA,"Cold","CORT"
"247",1613,"F2","guichenoti","Male","B_23","CL439_22","E059_F120",80,"29/3/2023","13/4/2023",15,"R_B",3,"C",NA,"",0,3,"R",0,1,"",NA,"Cold","CORT"
"248",2164,"E3","guichenoti","Female","B_23","CL584_22","E059_F120",48,"20/3/2023","13/4/2023",24,"B_R",3,"C",NA,"",0,3,"L",0,1,"",NA,"Cold","CORT"
"249",1283,"A4","guichenoti","Female","A_23","CL344_22","E067",106,"28/3/2023","13/4/2023",16,"R_B",3,"R",NA,"",0,3,"R",1,1,"",NA,"Cold","Control"
"250",2047,"B3","guichenoti","Male","A_23","CL552_22","E067",55,"27/3/2023","13/4/2023",17,"B_R",3,"L",1,"",1,3,"L",0,1,"",NA,"Cold","Control"
"251",1419,"F2","guichenoti","Female","A_28","CL382_22","E068",118,"20/3/2023","13/4/2023",24,"B_R",3,"L",0,"",0,3,"C",1,1,"",NA,"Hot","Control"
"252",1421,"G1","guichenoti","Male","B_23","CL382_22","E068",97,"20/3/2023","13/4/2023",24,"R_B",3,"L",0,"",0,3,"L",1,1,"",NA,"Cold","CORT"
"253",1611,"C3","guichenoti","Female","B_28","CL438_22","E0.",99,"26/3/2023","13/4/2023",18,"B_R",4,"L",1,"",1,4,"L",0,0,"",NA,"Hot","CORT"
"254",1334,"G4","delicata","Female","A_28","CL358_22","E001_F120",127,"31/3/2023","13/4/2023",13,"B_R",4,"L",1,"",1,4,"L",1,1,"",NA,"Hot","Control"
"255",2351,"F1","delicata","Male","A_28","CL634_23","E001_F120",59,"6/4/2023","13/4/2023",7,"B_R",4,"L",0,"",1,4,"C",0,1,"",NA,"Hot","Control"
"256",1438,"B1","guichenoti","Male","B_28","CL386_22","E002_M/E006_M",113,"21/3/2023","13/4/2023",23,"B_R",4,"R",NA,"",0,4,"L",0,1,"",NA,"Hot","CORT"
"257",1442,"E1","guichenoti","Male","B_23","CL388_22","E003_F120",94,"21/3/2023","13/4/2023",23,"B_R",4,"C",0,"",1,4,"L",0,1,"",NA,"Cold","CORT"
"258",1443,"E3","guichenoti","Male","A_23","CL388_22","E003_F120",94,"20/3/2023","13/4/2023",24,"R_B",4,"C",0,"",0,4,"R",0,1,"",NA,"Cold","Control"
"259",1432,"B3","guichenoti","Male","B_23","CL385_22","E003_M/E005_M",94,"20/3/2023","13/4/2023",24,"R_B",4,"L",0,"",0,4,"C",1,1,"",NA,"Cold","CORT"
"260",1562,"A4","guichenoti","Female","B_28","CL423_22","E003_M/E005_M",101,"26/3/2023","13/4/2023",18,"B_R",4,"R",1,"",1,4,"R",0,1,"",NA,"Hot","CORT"
"261",1255,"A1","delicata","Male","A_23","CL334_22","E004_F120",111,"31/3/2023","13/4/2023",13,"B_R",4,"R",NA,"",0,4,"L",0,1,"",NA,"Cold","Control"
"262",1257,"D4","delicata","Male","B_23","CL334_22","E004_F120",111,"27/3/2023","13/4/2023",17,"B_R",4,"R",NA,"",0,4,"L",1,1,"",NA,"Cold","CORT"
"263",1258,"G2","delicata","Female","A_28","CL334_22","E004_F120",129,"28/3/2023","13/4/2023",16,"B_R",4,"L",1,"",1,4,"L",0,1,"",NA,"Hot","Control"
"264",1565,"E1","guichenoti","Female","B_28","CL424_22","E004_M",101,"29/3/2023","13/4/2023",15,"R_B",4,"R",0,"",1,4,"C",0,1,"",NA,"Hot","CORT"
"265",2081,"G3","guichenoti","Male","B_23","CL562_22","E004_M",52,"3/4/2023","13/4/2023",10,"B_R",4,"C",0,"",0,4,"R",0,1,"",NA,"Cold","CORT"
"266",1358,"D1","guichenoti","Female","B_28","CL365_22","E005_F120",129,"20/3/2023","13/4/2023",24,"R_B",4,"R",NA,"",0,4,"C",0,1,"",NA,"Hot","CORT"
"267",1340,"F4","guichenoti","Female","B_28","CL360_22","E006_F120",122,"6/4/2023","13/4/2023",7,"R_B",4,"R",0,"",0,4,"L",1,1,"",NA,"Hot","CORT"
"268",1229,"D4","delicata","Male","B_28","CL326_22","E007_F120",129,"29/3/2023","13/4/2023",15,"R_B",4,"L",0,"",1,4,"L",1,1,"",NA,"Hot","CORT"
"269",2105,"C4","delicata","Female","B_23","CL569_22","E007_F120",59,"1/4/2023","13/4/2023",12,"B_R",4,"C",NA,"",0,4,"R",0,0,"",NA,"Cold","CORT"
"270",2106,"F3","delicata","Female","A_28","CL569_22","E007_F120",78,"9/4/2023","13/4/2023",4,"B_R",4,"C",NA,"",0,4,"R",0,1,"",NA,"Hot","Control"
"271",1202,"C2","delicata","Male","B_28","CL319_22","E007_M/E017_M",134,"26/3/2023","13/4/2023",18,"B_R",4,"C",NA,"Wrong shelter",0,4,"R",0,1,"",NA,"Hot","CORT"
"272",1410,"A1","delicata","Female","A_28","CL379_22","E008_F120",120,"28/3/2023","13/4/2023",16,"R_B",4,"L",1,"",1,4,"C",0,1,"",NA,"Hot","Control"
"273",1408,"G2","delicata","Female","B_28","CL379_22","E008_F120",120,"28/3/2023","13/4/2023",16,"R_B",4,"R",0,"",1,4,"R",0,1,"",NA,"Hot","CORT"
"274",2205,"C2","delicata","Male","A_28","CL595_22","E008_F120",69,"9/4/2023","13/4/2023",4,"B_R",4,"R",0,"",0,4,"C",0,1,"",NA,"Hot","Control"
"275",1463,"C1","guichenoti","Female","B_28","CL396_22","E009_F120",111,"27/3/2023","13/4/2023",17,"B_R",4,"R",NA,"More than one cricket eaten",1,4,"R",0,1,"",NA,"Hot","CORT"
"276",1192,"D4","delicata","Male","A_23","CL317_22","E010_M",120,"29/3/2023","13/4/2023",15,"R_B",4,"L",NA,"More than one cricket eaten",1,4,"R",0,1,"",NA,"Cold","Control"
"277",1795,"G3","guichenoti","Female","A_23","CL489_22","E011_F120",66,"5/4/2023","13/4/2023",8,"B_R",4,"R",0,"",1,4,"L",0,1,"",NA,"Cold","Control"
"278",2073,"A1","delicata","Male","B_23","CL560_22","E011_M/E024_M",57,"22/3/2023","13/4/2023",22,"B_R",4,"C",NA,"More than one cricket eaten",1,4,"R",0,1,"",NA,"Cold","CORT"
"279",1276,"B1","guichenoti","Female","A_28","CL341_22","E012_F120",129,"29/3/2023","13/4/2023",15,"R_B",4,"L",0,"",1,4,"C",0,1,"",NA,"Hot","Control"
"280",1366,"C1","guichenoti","Female","A_28","CL368_22","E012_F120",127,"1/4/2023","13/4/2023",12,"B_R",4,"L",NA,"",0,4,"L",0,1,"",NA,"Hot","Control"
"281",1401,"A3","delicata","Female","B_28","CL377_22","E014_F120",115,"1/4/2023","13/4/2023",12,"R_B",4,"R",NA,"More than one cricket eaten",1,4,"R",0,1,"",NA,"Hot","CORT"
"282",1399,"B4","delicata","Male","A_23","CL377_22","E014_F120",97,"3/4/2023","13/4/2023",10,"R_B",4,"R",0,"",0,4,"R",0,1,"",NA,"Cold","Control"
"283",1402,"E2","delicata","Male","A_28","CL377_22","E014_F120",118,"1/4/2023","13/4/2023",12,"R_B",4,"C",0,"",1,4,"C",0,1,"",NA,"Hot","Control"
