"","Value","Treatment"
"CORT-Hot1624",0.0504522219968305,"CORT-Hot"
"CORT-Hot1625",0.0592421402927192,"CORT-Hot"
"CORT-Hot1626",0.0609103237993403,"CORT-Hot"
"CORT-Hot1627",0.0634252719236316,"CORT-Hot"
"CORT-Hot1628",0.0633433627505691,"CORT-Hot"
"CORT-Hot1629",0.0397427108918032,"CORT-Hot"
"CORT-Hot1630",0.0561159578522024,"CORT-Hot"
"CORT-Hot1631",0.0422936924658257,"CORT-Hot"
"CORT-Hot1632",0.0660081780107379,"CORT-Hot"
"CORT-Hot1633",0.0568288510224369,"CORT-Hot"
"CORT-Hot1634",0.0701062920589242,"CORT-Hot"
"CORT-Hot1635",0.05027411265643,"CORT-Hot"
"CORT-Hot1636",0.0550492321008685,"CORT-Hot"
"CORT-Hot1637",0.0602148337028779,"CORT-Hot"
"CORT-Hot1638",0.0478767599359984,"CORT-Hot"
"CORT-Hot1639",0.0644822028975855,"CORT-Hot"
"CORT-Hot1640",0.057153403683087,"CORT-Hot"
"CORT-Hot1641",0.0655180437563138,"CORT-Hot"
"CORT-Hot1642",0.0648146660095506,"CORT-Hot"
"CORT-Hot1643",0.0765512253439164,"CORT-Hot"
"CORT-Hot1644",0.0324569401620353,"CORT-Hot"
"CORT-Hot1645",0.0621517923891971,"CORT-Hot"
"CORT-Hot1646",0.0646576451309394,"CORT-Hot"
"CORT-Hot1647",0.0558726822150132,"CORT-Hot"
"CORT-Hot1648",0.0470272398777494,"CORT-Hot"
"CORT-Hot1649",0.0414756924653778,"CORT-Hot"
"CORT-Hot1650",0.0425268529017703,"CORT-Hot"
"CORT-Hot1651",0.0576434976910849,"CORT-Hot"
"CORT-Hot1652",0.0586836058314128,"CORT-Hot"
"CORT-Hot1653",0.0691113372541966,"CORT-Hot"
"CORT-Hot1654",0.070500072709488,"CORT-Hot"
"CORT-Hot1655",0.0484514409698072,"CORT-Hot"
"CORT-Hot1656",0.0515182631344516,"CORT-Hot"
"CORT-Hot1657",0.0516585894292798,"CORT-Hot"
"CORT-Hot1658",0.0509926242271682,"CORT-Hot"
"CORT-Hot1659",0.0503719565530838,"CORT-Hot"
"CORT-Hot1660",0.0660343429749553,"CORT-Hot"
"CORT-Hot1661",0.0693374211677807,"CORT-Hot"
"CORT-Hot1662",0.0557458113728941,"CORT-Hot"
"CORT-Hot1663",0.0533698621393627,"CORT-Hot"
"CORT-Hot1664",0.059290679513398,"CORT-Hot"
"CORT-Hot1665",0.0377293593490497,"CORT-Hot"
"CORT-Hot1666",0.0436758410227846,"CORT-Hot"
"CORT-Hot1667",0.0619795854271344,"CORT-Hot"
"CORT-Hot1668",0.0591378027302299,"CORT-Hot"
"CORT-Hot1669",0.0580150920045587,"CORT-Hot"
"CORT-Hot1670",0.0535573014169051,"CORT-Hot"
"CORT-Hot1671",0.0658562321722353,"CORT-Hot"
"CORT-Hot1672",0.069944674160462,"CORT-Hot"
"CORT-Hot1673",0.0602509178417677,"CORT-Hot"
"CORT-Hot1674",0.0741924582421485,"CORT-Hot"
"CORT-Hot1675",0.0472654561971727,"CORT-Hot"
"CORT-Hot1676",0.0606126711894629,"CORT-Hot"
"CORT-Hot1677",0.0412549346698554,"CORT-Hot"
"CORT-Hot1678",0.055527360378296,"CORT-Hot"
"CORT-Hot1679",0.0719908858410329,"CORT-Hot"
"CORT-Hot1680",0.0520370129580446,"CORT-Hot"
"CORT-Hot1681",0.0627030309303355,"CORT-Hot"
"CORT-Hot1682",0.0536769831598089,"CORT-Hot"
"CORT-Hot1683",0.0615106754600702,"CORT-Hot"
"CORT-Hot1684",0.0572401925291463,"CORT-Hot"
"CORT-Hot1685",0.058618450364459,"CORT-Hot"
"CORT-Hot1686",0.067899356233635,"CORT-Hot"
"CORT-Hot1687",0.0631721865289343,"CORT-Hot"
"CORT-Hot1688",0.0596317806137427,"CORT-Hot"
"CORT-Hot1689",0.0667275170854792,"CORT-Hot"
"CORT-Hot1690",0.048892491457945,"CORT-Hot"
"CORT-Hot1691",0.0670518683871144,"CORT-Hot"
"CORT-Hot1692",0.0465884111983253,"CORT-Hot"
"CORT-Hot1693",0.0460893287097946,"CORT-Hot"
"CORT-Hot1694",0.0721081596459139,"CORT-Hot"
"CORT-Hot1695",0.06374327565898,"CORT-Hot"
"CORT-Hot1696",0.0555377128579099,"CORT-Hot"
"CORT-Hot1697",0.0602616460015856,"CORT-Hot"
"CORT-Hot1698",0.0586009784500311,"CORT-Hot"
"CORT-Hot1699",0.0703489053097168,"CORT-Hot"
"CORT-Hot1700",0.0535979533056537,"CORT-Hot"
"CORT-Hot1701",0.0531731269497656,"CORT-Hot"
"CORT-Hot1702",0.057969532504517,"CORT-Hot"
"CORT-Hot1703",0.0673686513224126,"CORT-Hot"
"CORT-Hot1704",0.0416627652012656,"CORT-Hot"
"CORT-Hot1705",0.0763315163932124,"CORT-Hot"
"CORT-Hot1706",0.0617075491321865,"CORT-Hot"
"CORT-Hot1707",0.0496224834219286,"CORT-Hot"
"CORT-Hot1708",0.0568217253175517,"CORT-Hot"
"CORT-Hot1709",0.0570651302137238,"CORT-Hot"
"CORT-Hot1710",0.0462235334419457,"CORT-Hot"
"CORT-Hot1711",0.0681357526123781,"CORT-Hot"
"CORT-Hot1712",0.0622578792418119,"CORT-Hot"
"CORT-Hot1713",0.0591102228226021,"CORT-Hot"
"CORT-Hot1714",0.0730344516337034,"CORT-Hot"
"CORT-Hot1715",0.0598041140005868,"CORT-Hot"
"CORT-Hot1716",0.055199978852551,"CORT-Hot"
"CORT-Hot1717",0.0624631606952282,"CORT-Hot"
"CORT-Hot1718",0.0467587499782122,"CORT-Hot"
"CORT-Hot1719",0.0656845469198166,"CORT-Hot"
"CORT-Hot1720",0.0557722796661635,"CORT-Hot"
"CORT-Hot1721",0.0430570988957878,"CORT-Hot"
"CORT-Hot1722",0.0432738071381272,"CORT-Hot"
"CORT-Hot1723",0.0570181820847536,"CORT-Hot"
"CORT-Hot1724",0.0596232432963038,"CORT-Hot"
"CORT-Hot1725",0.0571130953240905,"CORT-Hot"
"CORT-Hot1726",0.0438497034140109,"CORT-Hot"
"CORT-Hot1727",0.0478212401670302,"CORT-Hot"
"CORT-Hot1728",0.0489645950988431,"CORT-Hot"
"CORT-Hot1729",0.0498777303834057,"CORT-Hot"
"CORT-Hot1730",0.0637629924828614,"CORT-Hot"
"CORT-Hot1731",0.0669090314480998,"CORT-Hot"
"CORT-Hot1732",0.0511850470601255,"CORT-Hot"
"CORT-Hot1733",0.0453798375700238,"CORT-Hot"
"CORT-Hot1734",0.0480758536396721,"CORT-Hot"
"CORT-Hot1735",0.0511528846494076,"CORT-Hot"
"CORT-Hot1736",0.0468037134273949,"CORT-Hot"
"CORT-Hot1737",0.0495347571563366,"CORT-Hot"
"CORT-Hot1738",0.0488451386142552,"CORT-Hot"
"CORT-Hot1739",0.0485433584478714,"CORT-Hot"
"CORT-Hot1740",0.0591552374698661,"CORT-Hot"
"CORT-Hot1741",0.0553516019479662,"CORT-Hot"
"CORT-Hot1742",0.0540026536968853,"CORT-Hot"
"CORT-Hot1743",0.0614619278719918,"CORT-Hot"
"CORT-Hot1744",0.0478714451339926,"CORT-Hot"
"CORT-Hot1745",0.064105649110163,"CORT-Hot"
"CORT-Hot1746",0.0591173025651365,"CORT-Hot"
"CORT-Hot1747",0.0566330839200547,"CORT-Hot"
"CORT-Hot1748",0.0490248978929365,"CORT-Hot"
"CORT-Hot1749",0.0475446670910111,"CORT-Hot"
"CORT-Hot1750",0.0335418741772182,"CORT-Hot"
"CORT-Hot1751",0.0646224339342011,"CORT-Hot"
"CORT-Hot1752",0.0589375615298173,"CORT-Hot"
"CORT-Hot1753",0.0478914074156441,"CORT-Hot"
"CORT-Hot1754",0.0461267868537753,"CORT-Hot"
"CORT-Hot1755",0.0561472720211008,"CORT-Hot"
"CORT-Hot1756",0.0501197794884028,"CORT-Hot"
"CORT-Hot1757",0.0621596143614092,"CORT-Hot"
"CORT-Hot1758",0.0397021048661759,"CORT-Hot"
"CORT-Hot1759",0.0627444718184875,"CORT-Hot"
"CORT-Hot1760",0.0540707684478035,"CORT-Hot"
"CORT-Hot1761",0.0412345893732154,"CORT-Hot"
"CORT-Hot1762",0.0515634566215517,"CORT-Hot"
"CORT-Hot1763",0.0598019470835077,"CORT-Hot"
"CORT-Hot1764",0.0505539523211226,"CORT-Hot"
"CORT-Hot1765",0.0593080330386115,"CORT-Hot"
"CORT-Hot1766",0.0456813186274577,"CORT-Hot"
"CORT-Hot1767",0.047317872313276,"CORT-Hot"
"CORT-Hot1768",0.050001013825243,"CORT-Hot"
"CORT-Hot1769",0.0656571644445936,"CORT-Hot"
"CORT-Hot1770",0.0439079507190271,"CORT-Hot"
"CORT-Hot1771",0.0468303672515308,"CORT-Hot"
"CORT-Hot1772",0.0577187923090678,"CORT-Hot"
"CORT-Hot1773",0.055228609549645,"CORT-Hot"
"CORT-Hot1774",0.0583098097442273,"CORT-Hot"
"CORT-Hot1775",0.0653784417318738,"CORT-Hot"
"CORT-Hot1776",0.0674899703336205,"CORT-Hot"
"CORT-Hot1777",0.0527695671388233,"CORT-Hot"
"CORT-Hot1778",0.0658145564170295,"CORT-Hot"
"CORT-Hot1779",0.0496182225158002,"CORT-Hot"
"CORT-Hot1780",0.057773751746687,"CORT-Hot"
"CORT-Hot1781",0.0504195275143294,"CORT-Hot"
"CORT-Hot1782",0.0619977230533274,"CORT-Hot"
"CORT-Hot1783",0.0589664870010596,"CORT-Hot"
"CORT-Hot1784",0.0620934421087214,"CORT-Hot"
"CORT-Hot1785",0.0682943034940241,"CORT-Hot"
"CORT-Hot1786",0.0474378942761281,"CORT-Hot"
"CORT-Hot1787",0.0555710831332528,"CORT-Hot"
"CORT-Hot1788",0.0696014783763493,"CORT-Hot"
"CORT-Hot1789",0.0457098645205649,"CORT-Hot"
"CORT-Hot1790",0.0810230074774051,"CORT-Hot"
"CORT-Hot1791",0.0438132996927506,"CORT-Hot"
"CORT-Hot1792",0.0689494299004752,"CORT-Hot"
"CORT-Hot1793",0.0544979017350528,"CORT-Hot"
"CORT-Hot1794",0.0678943678749976,"CORT-Hot"
"CORT-Hot1795",0.052870752950611,"CORT-Hot"
"CORT-Hot1796",0.0484030906251358,"CORT-Hot"
"CORT-Hot1797",0.0594699534576882,"CORT-Hot"
"CORT-Hot1798",0.0648127827953803,"CORT-Hot"
"CORT-Hot1799",0.0507997351049009,"CORT-Hot"
"CORT-Hot1800",0.0659422063272488,"CORT-Hot"
"CORT-Hot1801",0.0626615028472352,"CORT-Hot"
"CORT-Hot1802",0.0683090919072945,"CORT-Hot"
"CORT-Hot1803",0.0526026097374649,"CORT-Hot"
"CORT-Hot1804",0.0416507870893302,"CORT-Hot"
"CORT-Hot1805",0.0583754684451416,"CORT-Hot"
"CORT-Hot1806",0.0612472466537229,"CORT-Hot"
"CORT-Hot1807",0.0519529576876648,"CORT-Hot"
"CORT-Hot1808",0.0540507968732727,"CORT-Hot"
"CORT-Hot1809",0.0647482792045031,"CORT-Hot"
"CORT-Hot1810",0.0474620112674581,"CORT-Hot"
"CORT-Hot1811",0.0621353270073379,"CORT-Hot"
"CORT-Hot1812",0.0457271809814028,"CORT-Hot"
"CORT-Hot1813",0.0520302081586182,"CORT-Hot"
"CORT-Hot1814",0.0614811951973478,"CORT-Hot"
"CORT-Hot1815",0.0614222930555471,"CORT-Hot"
"CORT-Hot1816",0.0657583302037957,"CORT-Hot"
"CORT-Hot1817",0.0596061946122193,"CORT-Hot"
"CORT-Hot1818",0.0478957450306118,"CORT-Hot"
"CORT-Hot1819",0.0459786196211769,"CORT-Hot"
"CORT-Hot1820",0.065242765365469,"CORT-Hot"
"CORT-Hot1821",0.0315857019084891,"CORT-Hot"
"CORT-Hot1822",0.0510284350812505,"CORT-Hot"
"CORT-Hot1823",0.0581279066134087,"CORT-Hot"
"CORT-Hot1824",0.056871022860814,"CORT-Hot"
"CORT-Hot1825",0.0492519673985604,"CORT-Hot"
"CORT-Hot1826",0.0728041221320129,"CORT-Hot"
"CORT-Hot1827",0.0499700474099813,"CORT-Hot"
"CORT-Hot1828",0.0659444516394288,"CORT-Hot"
"CORT-Hot1829",0.0573945188950968,"CORT-Hot"
"CORT-Hot1830",0.0556428665838652,"CORT-Hot"
"CORT-Hot1831",0.0451240680635841,"CORT-Hot"
"CORT-Hot1832",0.0625587241960535,"CORT-Hot"
"CORT-Hot1833",0.0556849729458111,"CORT-Hot"
"CORT-Hot1834",0.054570453840392,"CORT-Hot"
"CORT-Hot1835",0.0611609051731846,"CORT-Hot"
"CORT-Hot1836",0.05390778840779,"CORT-Hot"
"CORT-Hot1837",0.0530441002180657,"CORT-Hot"
"CORT-Hot1838",0.0397904958938617,"CORT-Hot"
"CORT-Hot1839",0.0670405551613933,"CORT-Hot"
"CORT-Hot1840",0.071097652888605,"CORT-Hot"
"CORT-Hot1841",0.0486312314064196,"CORT-Hot"
"CORT-Hot1842",0.0614202544322792,"CORT-Hot"
"CORT-Hot1843",0.0534270955995802,"CORT-Hot"
"CORT-Hot1844",0.0457138797070219,"CORT-Hot"
"CORT-Hot1845",0.0438535387250749,"CORT-Hot"
"CORT-Hot1846",0.0521699613670265,"CORT-Hot"
"CORT-Hot1847",0.0555973412159886,"CORT-Hot"
"CORT-Hot1848",0.0506872008728292,"CORT-Hot"
"CORT-Hot1849",0.0561646835173261,"CORT-Hot"
"CORT-Hot1850",0.0492048264419509,"CORT-Hot"
"CORT-Hot1851",0.0551167487378061,"CORT-Hot"
"CORT-Hot1852",0.055584013944923,"CORT-Hot"
"CORT-Hot1853",0.0529329524247594,"CORT-Hot"
"CORT-Hot1854",0.0597560517031439,"CORT-Hot"
"CORT-Hot1855",0.0645487543867658,"CORT-Hot"
"CORT-Hot1856",0.0348736847237589,"CORT-Hot"
"CORT-Hot1857",0.0765924871849474,"CORT-Hot"
"CORT-Hot1858",0.0558843904493793,"CORT-Hot"
"CORT-Hot1859",0.0574555023282902,"CORT-Hot"
"CORT-Hot1860",0.0377286196867994,"CORT-Hot"
"CORT-Hot1861",0.0750038052420882,"CORT-Hot"
"CORT-Hot1862",0.0462166347690358,"CORT-Hot"
"CORT-Hot1863",0.0533112417426051,"CORT-Hot"
"CORT-Hot1864",0.0537631530899583,"CORT-Hot"
"CORT-Hot1865",0.0670874574216144,"CORT-Hot"
"CORT-Hot1866",0.0459654897784483,"CORT-Hot"
"CORT-Hot1867",0.0675140489785667,"CORT-Hot"
"CORT-Hot1868",0.0545060679482362,"CORT-Hot"
"CORT-Hot1869",0.0571977542153362,"CORT-Hot"
"CORT-Hot1870",0.0451839822909603,"CORT-Hot"
"CORT-Hot1871",0.0421576267175879,"CORT-Hot"
"CORT-Hot1872",0.0626861736328784,"CORT-Hot"
"CORT-Hot1873",0.0513694277337148,"CORT-Hot"
"CORT-Hot1874",0.0600708428067089,"CORT-Hot"
"CORT-Hot1875",0.0595319200111871,"CORT-Hot"
"CORT-Hot1876",0.065069140738391,"CORT-Hot"
"CORT-Hot1877",0.0653618691171061,"CORT-Hot"
"CORT-Hot1878",0.0588699045524255,"CORT-Hot"
"CORT-Hot1879",0.0640469945629661,"CORT-Hot"
"CORT-Hot1880",0.0576670151856773,"CORT-Hot"
"CORT-Hot1881",0.0575590431687315,"CORT-Hot"
"CORT-Hot1882",0.0502099911962361,"CORT-Hot"
"CORT-Hot1883",0.0552133888564863,"CORT-Hot"
"CORT-Hot1884",0.0514037752152864,"CORT-Hot"
"CORT-Hot1885",0.0596339879980429,"CORT-Hot"
"CORT-Hot1886",0.0515815414808528,"CORT-Hot"
"CORT-Hot1887",0.0609472309504964,"CORT-Hot"
"CORT-Hot1888",0.0484435611003573,"CORT-Hot"
"CORT-Hot1889",0.0601838079239715,"CORT-Hot"
"CORT-Hot1890",0.0390806399083117,"CORT-Hot"
"CORT-Hot1891",0.0672045510027151,"CORT-Hot"
"CORT-Hot1892",0.0540098455824332,"CORT-Hot"
"CORT-Hot1893",0.06647874419843,"CORT-Hot"
"CORT-Hot1894",0.0502205649556532,"CORT-Hot"
"CORT-Hot1895",0.054113082549825,"CORT-Hot"
"CORT-Hot1896",0.0606298759202787,"CORT-Hot"
"CORT-Hot1897",0.0434001550047511,"CORT-Hot"
"CORT-Hot1898",0.0352563744587169,"CORT-Hot"
"CORT-Hot1899",0.0672267327960465,"CORT-Hot"
"CORT-Hot1900",0.0530556958789071,"CORT-Hot"
"CORT-Hot1901",0.0557758699751739,"CORT-Hot"
"CORT-Hot1902",0.0487666320320787,"CORT-Hot"
"CORT-Hot1903",0.073154384251966,"CORT-Hot"
"CORT-Hot1904",0.0587345370207398,"CORT-Hot"
"CORT-Hot1905",0.0649035302214944,"CORT-Hot"
"CORT-Hot1906",0.0455623425633487,"CORT-Hot"
"CORT-Hot1907",0.041059594833935,"CORT-Hot"
"CORT-Hot1908",0.0513254896567307,"CORT-Hot"
"CORT-Hot1909",0.0607378348675454,"CORT-Hot"
"CORT-Hot1910",0.0630291210530433,"CORT-Hot"
"CORT-Hot1911",0.0469347477281237,"CORT-Hot"
"CORT-Hot1912",0.0566490674240944,"CORT-Hot"
"CORT-Hot1913",0.0792616800099858,"CORT-Hot"
"CORT-Hot1914",0.0313943430905053,"CORT-Hot"
"CORT-Hot1915",0.0873734274563188,"CORT-Hot"
"CORT-Hot1916",0.0408395270660223,"CORT-Hot"
"CORT-Hot1917",0.0584717891263276,"CORT-Hot"
"CORT-Hot1918",0.0605929217536731,"CORT-Hot"
"CORT-Hot1919",0.0593840453984406,"CORT-Hot"
"CORT-Hot1920",0.0796392638375167,"CORT-Hot"
"CORT-Hot1921",0.0452887735940464,"CORT-Hot"
"CORT-Hot1922",0.0654564977992231,"CORT-Hot"
"CORT-Hot1923",0.0631199063960717,"CORT-Hot"
"CORT-Hot1924",0.0571889257936546,"CORT-Hot"
"CORT-Hot1925",0.0544919490047948,"CORT-Hot"
"CORT-Hot1926",0.0587620194463131,"CORT-Hot"
"CORT-Hot1927",0.050474021654751,"CORT-Hot"
"CORT-Hot1928",0.0521278559993017,"CORT-Hot"
"CORT-Hot1929",0.0678708101106255,"CORT-Hot"
"CORT-Hot1930",0.052698111716291,"CORT-Hot"
"CORT-Hot1931",0.0529638255356108,"CORT-Hot"
"CORT-Hot1932",0.0658682126046596,"CORT-Hot"
"CORT-Hot1933",0.060734352227525,"CORT-Hot"
"CORT-Hot1934",0.0498145172347508,"CORT-Hot"
"CORT-Hot1935",0.0640686472694637,"CORT-Hot"
"CORT-Hot1936",0.0605917643011116,"CORT-Hot"
"CORT-Hot1937",0.0605181554460143,"CORT-Hot"
"CORT-Hot1938",0.0638243689910916,"CORT-Hot"
"CORT-Hot1939",0.0626784326228358,"CORT-Hot"
"CORT-Hot1940",0.0532847329894286,"CORT-Hot"
"CORT-Hot1941",0.0564643911307261,"CORT-Hot"
"CORT-Hot1942",0.0459289799521467,"CORT-Hot"
"CORT-Hot1943",0.0425093193545455,"CORT-Hot"
"CORT-Hot1944",0.0417685583858106,"CORT-Hot"
"CORT-Hot1945",0.0537428318797373,"CORT-Hot"
"CORT-Hot1946",0.0701330599343844,"CORT-Hot"
"CORT-Hot1947",0.0528863549701921,"CORT-Hot"
"CORT-Hot1948",0.0437955949536728,"CORT-Hot"
"CORT-Hot1949",0.0722847828500245,"CORT-Hot"
"CORT-Hot1950",0.0628286582452285,"CORT-Hot"
"CORT-Hot1951",0.0488802796728862,"CORT-Hot"
"CORT-Hot1952",0.0701282678694718,"CORT-Hot"
"CORT-Hot1953",0.0472285341969962,"CORT-Hot"
"CORT-Hot1954",0.0627983031588375,"CORT-Hot"
"CORT-Hot1955",0.0518378938725761,"CORT-Hot"
"CORT-Hot1956",0.0687011989204283,"CORT-Hot"
"CORT-Hot1957",0.0458617969223036,"CORT-Hot"
"CORT-Hot1958",0.0519269212899563,"CORT-Hot"
"CORT-Hot1959",0.0700584125448478,"CORT-Hot"
"CORT-Hot1960",0.046519269351116,"CORT-Hot"
"CORT-Hot1961",0.0377496637284208,"CORT-Hot"
"CORT-Hot1962",0.068021124550061,"CORT-Hot"
"CORT-Hot1963",0.0448258213777322,"CORT-Hot"
"CORT-Hot1964",0.053271610841442,"CORT-Hot"
"CORT-Hot1965",0.0658552582902901,"CORT-Hot"
"CORT-Hot1966",0.0525410214423396,"CORT-Hot"
"CORT-Hot1967",0.058034253021614,"CORT-Hot"
"CORT-Hot1968",0.0405524542760233,"CORT-Hot"
"CORT-Hot1969",0.0544136922192935,"CORT-Hot"
"CORT-Hot1970",0.063577757298943,"CORT-Hot"
"CORT-Hot1971",0.0501880369871854,"CORT-Hot"
"CORT-Hot1972",0.053044035790171,"CORT-Hot"
"CORT-Hot1973",0.0538158570837422,"CORT-Hot"
"CORT-Hot1974",0.0592947839112547,"CORT-Hot"
"CORT-Hot1975",0.0518464305414904,"CORT-Hot"
"CORT-Hot1976",0.0571109362531785,"CORT-Hot"
"CORT-Hot1977",0.0531325635900853,"CORT-Hot"
"CORT-Hot1978",0.0546965227990225,"CORT-Hot"
"CORT-Hot1979",0.0578361294213809,"CORT-Hot"
"CORT-Hot1980",0.0601899488716348,"CORT-Hot"
"CORT-Hot1981",0.062332584328931,"CORT-Hot"
"CORT-Hot1982",0.0547542062709688,"CORT-Hot"
"CORT-Hot1983",0.0580471178293521,"CORT-Hot"
"CORT-Hot1984",0.0485489737737126,"CORT-Hot"
"CORT-Hot1985",0.0501875583395462,"CORT-Hot"
"CORT-Hot1986",0.0460700273370433,"CORT-Hot"
"CORT-Hot1987",0.0584530042781481,"CORT-Hot"
"CORT-Hot1988",0.0474055058471083,"CORT-Hot"
"CORT-Hot1989",0.0557985180484717,"CORT-Hot"
"CORT-Hot1990",0.0429591716139247,"CORT-Hot"
"CORT-Hot1991",0.0458891586151589,"CORT-Hot"
"CORT-Hot1992",0.0466625699985065,"CORT-Hot"
"CORT-Hot1993",0.0509527781509326,"CORT-Hot"
"CORT-Hot1994",0.0474569953977703,"CORT-Hot"
"CORT-Hot1995",0.0434179566952948,"CORT-Hot"
"CORT-Hot1996",0.0708133262027461,"CORT-Hot"
"CORT-Hot1997",0.0566872548667831,"CORT-Hot"
"CORT-Hot1998",0.0569436500212186,"CORT-Hot"
"CORT-Hot1999",0.0611768243048759,"CORT-Hot"
"CORT-Hot2000",0.064427843429956,"CORT-Hot"
"CORT-Hot2001",0.039304351887974,"CORT-Hot"
"CORT-Hot2002",0.0639448306116088,"CORT-Hot"
"CORT-Hot2003",0.0669136647320622,"CORT-Hot"
"CORT-Hot2004",0.064077546279,"CORT-Hot"
"CORT-Hot2005",0.0528345681420488,"CORT-Hot"
"CORT-Hot2006",0.0578541548553194,"CORT-Hot"
"CORT-Hot2007",0.0658974294620629,"CORT-Hot"
"CORT-Hot2008",0.0579891497426855,"CORT-Hot"
"CORT-Hot2009",0.0396677174070576,"CORT-Hot"
"CORT-Hot2010",0.0538290964881298,"CORT-Hot"
"CORT-Hot2011",0.0527750894019744,"CORT-Hot"
"CORT-Hot2012",0.0492729236517834,"CORT-Hot"
"CORT-Hot2013",0.0652758178883021,"CORT-Hot"
"CORT-Hot2014",0.0536619415758409,"CORT-Hot"
"CORT-Hot2015",0.0606208389430614,"CORT-Hot"
"CORT-Hot2016",0.0535240523725268,"CORT-Hot"
"CORT-Hot2017",0.0559011946486619,"CORT-Hot"
"CORT-Hot2018",0.0611132172698862,"CORT-Hot"
"CORT-Hot2019",0.0490705840730394,"CORT-Hot"
"CORT-Hot2020",0.062402091319902,"CORT-Hot"
"CORT-Hot2021",0.059425685475721,"CORT-Hot"
"CORT-Hot2022",0.0555934386353951,"CORT-Hot"
"CORT-Hot2023",0.0670424491579558,"CORT-Hot"
"CORT-Hot2024",0.0661776405851785,"CORT-Hot"
"CORT-Hot2025",0.0477930105221604,"CORT-Hot"
"CORT-Hot2026",0.0604462900623422,"CORT-Hot"
"CORT-Hot2027",0.0534315467850329,"CORT-Hot"
"CORT-Hot2028",0.0531083395100182,"CORT-Hot"
"CORT-Hot2029",0.0442851847456968,"CORT-Hot"
"CORT-Hot2030",0.0580339670865866,"CORT-Hot"
"CORT-Hot2031",0.0464411703173596,"CORT-Hot"
"CORT-Hot2032",0.0722172968910867,"CORT-Hot"
"CORT-Hot2033",0.0380264863052044,"CORT-Hot"
"CORT-Hot2034",0.0574963328497628,"CORT-Hot"
"CORT-Hot2035",0.0559551226655952,"CORT-Hot"
"CORT-Hot2036",0.0539104943768805,"CORT-Hot"
"CORT-Hot2037",0.0560138107641223,"CORT-Hot"
"CORT-Hot2038",0.0621728493330096,"CORT-Hot"
"CORT-Hot2039",0.0628460346340527,"CORT-Hot"
"CORT-Hot2040",0.0657074023975036,"CORT-Hot"
"CORT-Hot2041",0.0466434693323582,"CORT-Hot"
"CORT-Hot2042",0.0617514068889619,"CORT-Hot"
"CORT-Hot2043",0.043241051157027,"CORT-Hot"
"CORT-Hot2044",0.0596582765372511,"CORT-Hot"
"CORT-Hot2045",0.0472925452623796,"CORT-Hot"
"CORT-Hot2046",0.0646027504652412,"CORT-Hot"
"CORT-Hot2047",0.0605620141673918,"CORT-Hot"
"CORT-Hot2048",0.055599092951592,"CORT-Hot"
"CORT-Hot2049",0.0509772030718135,"CORT-Hot"
"CORT-Hot2050",0.0601581412196878,"CORT-Hot"
"CORT-Hot2051",0.0419835075900171,"CORT-Hot"
"CORT-Hot2052",0.0625198324872265,"CORT-Hot"
"CORT-Hot2053",0.0579713092679691,"CORT-Hot"
"CORT-Hot2054",0.0531253381672577,"CORT-Hot"
"CORT-Hot2055",0.0496462483286614,"CORT-Hot"
"CORT-Hot2056",0.0576356438296064,"CORT-Hot"
"CORT-Hot2057",0.0546952059989094,"CORT-Hot"
"CORT-Hot2058",0.0735081388014591,"CORT-Hot"
"CORT-Hot2059",0.0613933318490957,"CORT-Hot"
"CORT-Hot2060",0.0530992354494917,"CORT-Hot"
"CORT-Hot2061",0.0495074199294036,"CORT-Hot"
"CORT-Hot2062",0.0681216416876896,"CORT-Hot"
"CORT-Hot2063",0.0567787750779428,"CORT-Hot"
"CORT-Hot2064",0.0570790169153104,"CORT-Hot"
"CORT-Hot2065",0.0367472852160312,"CORT-Hot"
"CORT-Hot2066",0.0760671467955345,"CORT-Hot"
"CORT-Hot2067",0.049305039345289,"CORT-Hot"
"CORT-Hot2068",0.06091643044898,"CORT-Hot"
"CORT-Hot2069",0.0481163652653344,"CORT-Hot"
"CORT-Hot2070",0.053029797616164,"CORT-Hot"
"CORT-Hot2071",0.0492959115611484,"CORT-Hot"
"CORT-Hot2072",0.0487522109917298,"CORT-Hot"
"CORT-Hot2073",0.0427442807409281,"CORT-Hot"
"CORT-Hot2074",0.0546003215277399,"CORT-Hot"
"CORT-Hot2075",0.0620822060898372,"CORT-Hot"
"CORT-Hot2076",0.0526970252209222,"CORT-Hot"
"CORT-Hot2077",0.0474637173800195,"CORT-Hot"
"CORT-Hot2078",0.0550876234740488,"CORT-Hot"
"CORT-Hot2079",0.0610717887199846,"CORT-Hot"
"CORT-Hot2080",0.0518891661821964,"CORT-Hot"
"CORT-Hot2081",0.0498152489143105,"CORT-Hot"
"CORT-Hot2082",0.0618122540927135,"CORT-Hot"
"CORT-Hot2083",0.0497811230444229,"CORT-Hot"
"CORT-Hot2084",0.0759220841756023,"CORT-Hot"
"CORT-Hot2085",0.0732448631594219,"CORT-Hot"
"CORT-Hot2086",0.0655050359309007,"CORT-Hot"
"CORT-Hot2087",0.0636491283910263,"CORT-Hot"
"CORT-Hot2088",0.0704308456557833,"CORT-Hot"
"CORT-Hot2089",0.0572633502413873,"CORT-Hot"
"CORT-Hot2090",0.0436802975960015,"CORT-Hot"
